lat,lon,year,month,sst,mld,scew,scns,sal,chlor,pred
42.0,-68.02,2009.0,6.0,20.106,11.872,0.039,0.005,35.026,0.937,0.9366666666666665
30.13,-81.12,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.03
30.41,-81.35,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.7451666666666666
41.62,-68.62,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.7058333333333333
41.94,-70.15,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.5060833333333333
42.02,-70.1,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.30058333333333326
29.96,-81.24,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.2093095238095238
27.83,-80.43,2014.0,1.0,15.705,68.326,0.044,-0.003,35.201,0.543,0.05166666666666666
44.71,-66.39,2012.0,8.0,24.898,12.74,0.035,0.007,34.696,0.748,0.1615714285714286
43.08,-70.0,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.141
41.83,-70.47,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.7704166666666667
29.78,-81.25,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.1275
41.29,-69.17,2009.0,5.0,16.963,17.017,0.032,0.007,35.1,1.072,0.9075
31.18,-81.22,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.6598690476190476
30.55,-81.36,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.8337301587301588
41.95,-69.83,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.1758333333333333
47.86,-63.75,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.4837857142857142
41.78,-69.86,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.7897380952380954
41.99,-70.16,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.9725
41.3,-69.2,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.5654681707181706
41.76,-70.37,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.924
41.83,-70.43,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.6666666666666665
41.9,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9605
41.89,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.6349920634920633
42.0,-70.26,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.42950000000000005
44.53,-66.5,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.4237380952380952
42.8,-65.7,2015.0,9.0,24.053,19.78,0.029,0.016,34.969,1.161,0.6462738095238094
41.98,-70.24,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.08833333333333332
41.93,-70.19,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.746
31.44,-81.01,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.21966666666666665
41.9,-70.19,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.6883333333333332
41.86,-70.2,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.7832539682539682
41.37,-69.27,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.41171428571428575
47.54,-63.53,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.7063333333333333
30.76,-81.26,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.47888492063492066
41.8,-70.53,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9017136752136752
41.69,-69.79,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.4179642857142856
44.5,-66.48,2010.0,9.0,23.133,20.028,0.035,0.012,34.887,0.876,0.9571666666666667
30.49,-81.33,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.835
42.3,-70.8,2015.0,8.0,24.319,13.806,0.035,0.011,35.011,0.922,0.8805
31.21,-81.17,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.020499999999999997
30.89,-81.26,2013.0,2.0,14.86,83.852,0.026,-0.008,35.259,0.526,0.7880952380952383
30.55,-81.42,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.4469999999999999
41.9,-70.37,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.693095238095238
41.83,-70.29,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.4970216450216453
42.03,-70.03,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.20716666666666664
42.03,-70.21,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.9171666666666667
42.17,-68.89,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.6172023809523808
41.51,-69.43,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.5173333333333335
42.21,-70.16,2010.0,10.0,21.238,30.587,0.029,0.007,34.965,0.877,0.46656240981240976
42.57,-69.22,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,1.0
41.94,-70.55,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.5763492063492064
42.08,-70.25,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.746
43.98,-68.03,2004.0,9.0,22.859,21.953,0.031,0.009,34.885,0.919,0.07316666666666666
41.89,-70.53,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.13149999999999998
42.17,-69.27,2014.0,5.0,16.934,21.703,0.039,0.005,35.346,1.023,0.48669047619047634
42.02,-70.19,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.7832857142857143
42.0,-70.17,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.4046666666666666
41.12,-69.18,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.20733333333333337
42.05,-70.39,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.4218618326118326
41.9,-70.22,2018.0,1.0,15.837,76.273,0.033,0.004,35.47,0.597,0.15661111111111112
29.46,-81.07,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.6923333333333334
41.68,-68.82,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.5040476190476191
41.92,-70.2,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.651690476190476
48.29,-63.47,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.5916428571428571
41.99,-70.19,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.29649999999999993
42.03,-70.16,2013.0,2.0,14.86,83.852,0.026,-0.008,35.259,0.526,0.4588333333333334
47.44,-63.58,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.9655714285714285
41.48,-69.07,2002.0,7.0,22.082,12.515,0.037,0.008,35.003,0.753,0.6414880952380951
43.32,-68.42,2007.0,11.0,18.975,44.228,0.035,-0.002,35.102,0.817,0.48026984126984124
41.27,-71.26,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.6373571428571428
31.09,-81.23,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.503
30.64,-81.13,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.1975
41.95,-70.38,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.32904365079365083
42.18,-68.68,2016.0,5.0,17.656,15.846,0.035,0.005,35.174,0.956,0.5623333333333332
43.0,-69.05,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.6008333333333332
48.02,-63.72,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.20083333333333336
42.35,-66.56,2012.0,6.0,19.984,13.19,0.045,0.004,35.002,0.886,0.8606923076923078
41.86,-70.43,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8023333333333335
41.09,-70.6,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.9783333333333333
42.96,-70.22,2011.0,12.0,17.236,57.283,0.032,-0.002,35.086,0.763,0.4588809523809524
42.12,-70.48,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.5375
30.55,-81.16,2004.0,12.0,16.82,61.48,0.029,0.009,35.206,0.612,0.5512857142857142
42.21,-70.02,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.5051666666666667
44.73,-66.47,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.35504761904761906
43.09,-70.15,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.43716666666666676
31.19,-81.16,2012.0,2.0,15.085,67.98,0.034,-0.007,35.184,0.588,0.42574999999999996
41.83,-70.44,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.3891904761904761
41.8,-70.52,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.15
42.02,-70.44,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.8519761904761906
42.1,-70.45,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.508150627150627
30.72,-81.38,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.8661666666666664
31.09,-81.06,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.4725000000000001
41.81,-70.3,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.44382539682539685
41.99,-70.46,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.9675476190476191
41.97,-68.8,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.7135714285714286
41.84,-70.4,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.37362698412698414
41.37,-68.75,2016.0,5.0,17.656,15.846,0.035,0.005,35.174,0.956,1.0
32.6,-79.88,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.9414999999999999
30.67,-81.38,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.5196321178821179
42.02,-70.2,2005.0,4.0,15.081,35.739,0.031,0.004,35.133,1.085,0.29833333333333334
41.83,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.38160669885669884
42.1,-70.23,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.5563275613275613
29.95,-81.14,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.6205238095238094
41.81,-70.31,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.16773809523809524
42.06,-70.26,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.6983333333333333
31.52,-80.96,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.22679365079365085
41.81,-70.3,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.9775
41.92,-70.22,2017.0,1.0,15.935,82.535,0.044,-0.011,35.417,0.632,0.034666666666666665
41.42,-68.58,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.095
47.63,62.45,2017.0,11.0,19.632,45.014,0.027,0.006,35.222,1.157,0.6443333333333334
42.23,-69.48,2016.0,5.0,17.656,15.846,0.035,0.005,35.174,0.956,0.4125
41.88,-70.22,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.49375
48.47,-63.75,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.026666666666666665
30.59,-81.17,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.6355555555555554
42.03,-70.17,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.5380238095238095
41.33,-68.87,2005.0,7.0,22.654,11.31,0.034,0.006,34.797,0.78,0.33233585858585846
36.67,-75.51,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.09
44.31,-66.74,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.6096060606060605
42.09,-70.2,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8260000000000001
48.02,-63.79,2015.0,8.0,24.319,13.806,0.035,0.011,35.011,0.922,0.115
29.79,-81.08,2010.0,2.0,14.028,119.402,0.027,-0.004,35.29,0.549,0.30726627143925894
41.91,-70.19,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.22999999999999995
41.95,-70.19,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.8178333333333332
41.88,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.80775
41.92,-70.44,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.45338095238095233
48.25,-64.37,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.4840714285714285
31.08,-80.87,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.97
47.51,-63.63,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.49935714285714283
42.05,-70.38,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.8085
44.65,-66.45,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.1292142857142857
42.09,-70.24,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.30866666666666664
42.02,-70.17,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8111666666666666
41.81,-70.45,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.68
41.28,-68.81,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.41233333333333344
30.19,-81.3,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.2826666666666667
41.95,-70.33,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.938
30.54,-81.43,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.514690476190476
41.91,-68.56,2016.0,5.0,17.656,15.846,0.035,0.005,35.174,0.956,0.48533333333333334
41.86,-70.26,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.6208571428571427
42.01,-70.18,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.46383333333333326
42.11,-70.4,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.47800000000000004
41.92,-70.14,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.32702380952380955
41.99,-70.18,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.8341666666666666
47.64,-63.88,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.4215238095238095
30.37,-81.15,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.06504761904761903
47.92,-63.73,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.8418333333333333
41.4,-68.92,2003.0,5.0,16.968,16.18,0.04,0.007,35.245,1.17,0.12
41.23,-70.08,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.39069047619047625
47.86,-63.2,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.6390714285714284
41.87,-70.48,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.81
41.84,-70.22,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.48719047619047606
31.34,-80.93,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.31133333333333335
30.75,-81.1,2016.0,1.0,16.139,73.567,0.037,-0.009,35.289,0.618,0.8683333333333334
41.83,-70.3,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.41397546897546894
42.08,-70.41,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.6393452380952379
42.07,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7517460317460316
30.64,-81.04,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.5040952380952382
41.98,-70.18,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9398333333333335
41.84,-70.39,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.1585
30.03,-81.14,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.47880952380952396
41.87,-70.27,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.12584623709623707
42.19,-69.95,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.7361334776334774
42.03,-70.33,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.767210372960373
47.43,-63.52,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.7218333333333332
30.55,-81.35,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.6783095238095237
47.54,-63.48,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.5865714285714284
31.4,-81.0,2005.0,12.0,17.017,56.464,0.033,-0.001,35.123,0.67,0.539
42.73,-69.77,2011.0,6.0,19.888,12.388,0.034,0.003,34.97,0.906,0.4749695337342397
42.03,-70.52,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.7610238095238095
42.13,-69.82,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.90675
42.39,-70.44,2012.0,4.0,15.711,28.545,0.034,0.006,35.183,1.004,0.9
41.93,-70.55,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9683333333333333
41.78,-70.48,2015.0,11.0,19.506,47.195,0.03,0.008,35.224,0.888,0.3575840374365917
30.52,-81.41,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.7356666666666666
41.88,-70.22,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.20995238095238097
41.83,-70.47,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.6410634920634918
41.65,-69.77,2016.0,5.0,17.656,15.846,0.035,0.005,35.174,0.956,0.5118333333333333
30.83,-81.13,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.5533095238095239
30.84,-81.01,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.691530303030303
42.39,-70.37,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.5598095238095238
41.98,-70.15,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.9115000000000001
41.81,-70.51,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.9291666666666667
30.63,-81.14,2003.0,2.0,14.627,76.24,0.037,-0.013,35.383,0.537,0.5616666666666668
51.36,-55.55,2014.0,9.0,23.676,19.138,0.035,0.006,34.981,0.977,0.1624285714285714
41.84,-70.27,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.13949999999999999
30.46,-81.17,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.0375
41.86,-70.23,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.6521666666666667
42.02,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7413015873015871
30.57,-81.29,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.911452380952381
31.24,-81.25,2017.0,1.0,15.935,82.535,0.044,-0.011,35.417,0.632,0.18033333333333332
41.84,-70.38,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.7715595238095233
41.93,-69.73,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.8074999999999999
41.77,-69.46,2010.0,5.0,16.527,19.861,0.029,0.003,35.087,1.037,0.7501190476190475
41.98,-70.16,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.23245238095238094
30.31,-81.16,2014.0,1.0,15.705,68.326,0.044,-0.003,35.201,0.543,0.16392857142857142
41.26,-67.57,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.7863333333333332
30.71,-81.34,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.29866666666666664
30.25,-81.13,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.5160714285714285
44.87,-66.7,2016.0,10.0,21.747,35.131,0.029,0.008,35.206,1.065,0.6405238095238093
41.19,-69.0,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.8090238095238095
42.42,-70.73,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.27351587301587293
30.69,-81.38,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.3031666666666667
31.39,-80.78,2011.0,1.0,15.106,79.538,0.034,0.0,35.138,0.661,0.24742857142857144
41.89,-70.47,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.4731666666666666
42.02,-70.39,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.7563333333333334
26.05,-81.81,2018.0,1.0,15.837,76.273,0.033,0.004,35.47,0.597,0.572
30.16,-81.15,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.23223809523809522
42.06,-70.09,2011.0,1.0,15.106,79.538,0.034,0.0,35.138,0.661,0.4654761904761906
42.0,-68.92,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.43846536796536795
30.65,-81.31,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.4545
47.53,-63.67,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.5894877622377623
42.03,-70.14,2015.0,11.0,19.506,47.195,0.03,0.008,35.224,0.888,0.14138888888888887
41.8,-70.2,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.241
44.82,-66.56,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.22666666666666666
29.35,-81.03,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.028333333333333332
42.1,-70.17,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.26
31.72,-81.01,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.8371428571428572
30.78,-81.4,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.19445238095238096
30.62,-81.43,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.4987380952380952
41.89,-70.23,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.24494444444444444
30.55,-81.39,2006.0,12.0,17.128,61.928,0.031,-0.011,35.081,0.655,0.7433333333333333
42.12,-70.32,2006.0,5.0,17.245,14.992,0.03,0.006,35.104,0.961,0.1881666666666667
31.33,-80.99,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.5084444444444444
30.71,-81.34,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.4842323232323233
42.29,-70.4,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.759
42.07,-70.26,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.9377500000000001
30.49,-81.37,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.10216666666666667
47.86,-63.9,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.4891666666666667
42.2,-70.07,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.10964285714285711
30.02,-81.15,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.1289761904761905
30.72,-81.26,2010.0,12.0,16.715,66.812,0.031,-0.022,35.162,0.685,0.693
41.95,-70.57,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5078492063492065
41.81,-68.64,2004.0,6.0,19.152,13.58,0.037,0.008,35.088,0.846,0.2100714285714286
30.64,-81.17,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.6538333333333332
42.06,-70.31,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.12240476190476189
44.74,-66.58,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.8655476190476189
29.85,-81.02,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.8045
41.87,-70.25,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.8503946608946608
42.34,-70.33,2006.0,5.0,17.245,14.992,0.03,0.006,35.104,0.961,0.13883333333333334
41.25,-69.02,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.48683333333333323
42.05,-70.28,2009.0,3.0,14.44,71.726,0.024,0.0,35.193,0.735,0.8466666666666669
42.07,-70.55,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.98
42.59,-68.21,2014.0,6.0,19.626,12.849,0.042,0.006,35.154,0.96,0.5227857142857143
31.54,-81.06,2016.0,11.0,19.662,48.622,0.027,-0.001,35.257,0.911,0.064
42.21,-70.31,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.20083333333333336
42.28,-67.33,2010.0,5.0,16.527,19.861,0.029,0.003,35.087,1.037,0.11183333333333334
41.89,-70.47,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.99
41.84,-69.9,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.15958333333333333
41.79,-70.42,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.5305
47.5,-63.74,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.7778012265512264
42.43,-70.45,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.5325833333333333
42.11,-70.29,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.6323124098124097
49.98,-64.66,2016.0,7.0,22.986,12.348,0.041,0.01,34.958,0.914,0.7524999999999998
43.17,-68.18,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.7075
30.62,-81.18,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.5025357142857143
40.84,-70.7,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.494904761904762
42.03,-70.03,2004.0,11.0,18.529,50.401,0.029,0.006,35.065,0.726,0.5385
42.26,-70.46,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.9042857142857144
41.93,-69.88,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.40301190476190485
42.04,-70.05,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.12083333333333333
31.09,-81.23,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.7900000000000001
42.35,-68.78,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.8224999999999999
41.48,-68.82,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.05733333333333333
48.15,-63.4,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.77
47.85,-64.02,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.7004166666666666
42.78,-65.5,2002.0,8.0,23.762,13.422,0.036,0.013,35.004,0.805,0.9363333333333332
43.32,-68.41,2010.0,11.0,19.035,46.606,0.023,0.0,35.054,1.091,0.98
29.23,-81.01,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.5295000000000003
29.83,-81.25,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.4828333333333331
41.97,-70.28,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7731190476190477
41.78,-70.38,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.6781904761904762
41.89,-70.29,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.5605396825396823
29.97,-81.3,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.1753333333333333
42.13,-68.28,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.2975
41.94,-70.18,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.6512301587301588
